filename,width,height,class,xmin,ymin,xmax,ymax
Buffy_163.jpg,483,552,hand,169.1308876112791,336.8425529090781,209.86911238872085,375.1574470909218
Buffy_164.jpg,481,553,hand,132.5343276955166,343.4724151593098,175.4656723044834,387.52758484069017
Buffy_164.jpg,481,553,hand,171.97328759266472,339.1145202965271,212.02671240733528,374.8854797034729
Buffy_165.jpg,603,554,hand,199.14700730087822,380.80490876656177,241.85299269912178,415.19509123343823
Buffy_165.jpg,603,554,hand,349.7309251587727,378.19277547631805,400.26907484122734,417.80722452368195
Buffy_166.jpg,616,563,hand,196.93489777060205,385.48621802148733,249.065102229398,427.51378197851255
Buffy_166.jpg,616,563,hand,365.61444305236523,383.50550683278055,401.3855569476349,411.49449316721933
Buffy_167.jpg,609,569,hand,213.63526832180315,391.5049279067165,251.36473167819685,419.4950720932835
Buffy_167.jpg,609,569,hand,363.6144430523652,388.5055068327806,399.3855569476348,416.4944931672194
Buffy_168.jpg,596,571,hand,366.1470073008782,387.80490876656177,408.8529926991218,422.19509123343823
Buffy_169.jpg,457,567,hand,153.58646073970894,308.4088301102598,207.41353926029103,365.59116988974006
Buffy_17.jpg,543,642,hand,244.78106764612784,232.13788631911348,309.21893235387216,294.8621136808865
Buffy_17.jpg,543,642,hand,286.79650811552324,244.18614107380003,326.20349188447676,310.81385892619994
Buffy_170.jpg,459,568,hand,158.37474514545735,312.67209754643955,208.62525485454262,366.32790245356045
Buffy_171.jpg,461,575,hand,155.3867588258706,316.6047089277748,207.6132411741293,366.395291072225
Buffy_172.jpg,466,573,hand,256.4870581892136,319.67695359941854,305.5129418107864,361.3230464005814
Buffy_172.jpg,466,573,hand,158.06197045433896,316.08738288186225,213.93802954566098,378.91261711813775
Buffy_173.jpg,813,769,hand,199.82545526147592,476.2563126293684,262.17454473852405,532.7436873706316
Buffy_173.jpg,813,769,hand,352.87739759103465,503.54024096638005,421.12260240896535,550.45975903362
Buffy_174.jpg,758,678,hand,376.5291126749015,416.38100703705675,437.4708873250985,459.61899296294325
Buffy_175.jpg,631,649,hand,228.47052956174315,381.6843612966098,288.52947043825685,428.3156387033902
Buffy_175.jpg,631,649,hand,348.8296983473358,388.85840230291205,400.1703016526642,433.14159769708795
Buffy_176.jpg,557,664,hand,160.71005255425482,294.413660251934,200.28994744574516,338.586339748066
Buffy_177.jpg,547,647,hand,155.80490876656182,299.14700730087816,190.19509123343823,341.8529926991217
Buffy_178.jpg,561,648,hand,149.6346316239877,302.71450745127413,197.3653683760123,356.28549254872576
Buffy_179.jpg,560,643,hand,146.9252329215011,301.9626164607505,194.07476707849884,360.0373835392494
Buffy_18.jpg,583,622,hand,217.78284048644295,274.6870128939184,285.217159513557,338.3129871060815
Buffy_18.jpg,583,622,hand,268.8512519762378,273.0975894528401,339.1487480237622,347.9024105471598
Buffy_180.jpg,766,802,hand,284.56948328251826,507.37209050924974,332.43051671748174,547.62790949075
Buffy_180.jpg,766,802,hand,392.35243217563453,510.76216087817244,447.64756782436547,547.2378391218274
Buffy_181.jpg,772,802,hand,289.52155421743555,511.9558283153832,341.47844578256445,550.0441716846168
Buffy_181.jpg,772,802,hand,401.78061367137775,514.683682028266,454.21938632862236,549.316317971734
Buffy_182.jpg,769,797,hand,286.1921084039812,508.62160218946065,326.80789159601886,540.3783978105394
Buffy_182.jpg,769,797,hand,390.7300539838055,509.50269919026994,441.2699460161947,537.4973008097301
Buffy_183.jpg,714,782,hand,259.38646864832947,495.3127887829061,301.61353135167053,532.6872112170938
Buffy_183.jpg,714,782,hand,361.14004791795793,499.527417381341,409.85995208204207,529.472582618659
Buffy_184.jpg,539,620,hand,358.6121335997335,431.70091021135715,425.3878664002665,488.29908978864285
Buffy_185.jpg,502,639,hand,283.504435682722,459.65395988930055,311.49556431727797,499.34604011069945
Buffy_186.jpg,630,656,hand,159.7871358102972,416.5470466579323,213.2128641897027,459.4529533420677
Buffy_187.jpg,557,597,hand,238.8445824720007,336.68916494400133,297.15541752799936,387.31083505599867
Buffy_188.jpg,580,598,hand,223.4024338309385,292.67477943646156,292.59756616906157,341.32522056353844
Buffy_188.jpg,580,598,hand,255.6702812117655,333.3392611872954,313.32971878823446,385.66073881270455
Buffy_189.jpg,554,581,hand,146.7256929327098,267.5417949875389,183.2743070672902,326.4582050124611
Buffy_189.jpg,554,581,hand,255.02409610717007,306.9043229212433,305.97590389282993,359.0956770787567
Buffy_19.jpg,577,602,hand,206.08720335138378,339.02605864921634,242.91279664861622,372.9739413507836
Buffy_19.jpg,577,602,hand,279.96261646075055,313.9252329215011,344.03738353924945,364.07476707849884
Buffy_190.jpg,506,582,hand,126.6161620986037,297.99248922752486,174.3838379013963,351.00751077247503
Buffy_190.jpg,506,582,hand,226.2753041339792,302.1127824101235,288.7246958660208,365.8872175898764
Buffy_191.jpg,532,569,hand,251.56948328251826,316.3720905092498,299.43051671748174,356.6279094907501
Buffy_191.jpg,532,569,hand,332.4290155263419,359.0011956478437,378.57098447365803,401.9988043521562
Buffy_192.jpg,504,565,hand,228.46646174372157,317.6557166710576,281.53353825627846,361.3442833289424
Buffy_192.jpg,504,565,hand,264.05774917833435,313.1443729458358,310.94225082166565,356.85562705416413
Buffy_193.jpg,512,569,hand,198.49150808313274,312.934694465819,250.50849191686723,364.0653055341808
Buffy_193.jpg,512,569,hand,266.5187089339469,288.8563939653014,322.4812910660531,345.1436060346985
Buffy_194.jpg,535,597,hand,301.18189811300647,365.7426773578537,348.8181018869936,408.2573226421463
Buffy_195.jpg,504,594,hand,201.08720335138378,366.0260586492164,237.9127966486162,399.9739413507836
Buffy_195.jpg,504,594,hand,260.8991665341539,368.0379147452323,292.100833465846,401.9620852547677
Buffy_196.jpg,514,599,hand,192.95873380247045,373.03391830454683,241.04126619752955,407.96608169545306
Buffy_196.jpg,514,599,hand,252.05495570001014,388.53311872514433,310.94504429998983,419.46688127485555
Buffy_197.jpg,516,593,hand,199.76049405674576,351.63605126531525,245.23950594325424,393.36394873468475
Buffy_197.jpg,516,593,hand,266.6603261889114,381.91961090656974,320.3396738110886,420.08038909343026
Buffy_198.jpg,561,686,hand,192.50333209927325,473.7000740466505,220.49666790072672,519.2999259533494
Buffy_198.jpg,561,686,hand,319.903076248038,463.7257690620095,361.096923751962,530.2742309379905
Buffy_199.jpg,558,649,hand,188.62160218946065,426.1921084039811,220.3783978105394,466.80789159601875
Buffy_199.jpg,558,649,hand,264.2125076464754,425.7018822641516,321.7874923535246,484.2981177358482
Buffy_2.jpg,612,704,hand,329.2532146869196,455.0303585316446,381.7467853130805,493.9696414683554
Buffy_2.jpg,612,704,hand,376.91215466267386,447.6748781162378,419.0878453373263,492.3251218837622
Buffy_20.jpg,608,630,hand,180.08152341895766,418.8653675215428,222.91847658104228,461.1346324784572
Buffy_20.jpg,608,630,hand,293.7714518914744,431.00163240320785,364.2285481085257,463.99836759679215
Buffy_200.jpg,579,645,hand,222.3727711087417,403.51457883794615,266.6272288912583,432.48542116205397
Buffy_200.jpg,579,645,hand,226.23707028769417,358.5215750825967,280.7629297123059,388.4784249174035
Buffy_201.jpg,567,638,hand,251.0002930309996,279.93049833044154,309.9997069690004,341.0695016695586
Buffy_202.jpg,620,601,hand,125.69816692883818,371.0028472284237,179.3018330711618,403.9971527715764
Buffy_203.jpg,619,588,hand,133.63358173845705,327.0584536153319,171.366418261543,361.94154638466796
Buffy_203.jpg,619,588,hand,444.66807076930735,352.59758495753755,485.3319292306924,392.40241504246234
Buffy_204.jpg,636,594,hand,456.4146101478348,380.7498770076531,502.5853898521653,415.2501229923469
Buffy_205.jpg,739,769,hand,206.80991018877236,500.2681581783915,261.19008981122755,550.7318418216087
Buffy_205.jpg,739,769,hand,473.75119915938984,508.4078433137937,509.2488008406104,559.5921566862064
Buffy_206.jpg,703,678,hand,163.86846945955693,421.9727670168233,227.13153054044307,472.0272329831768
Buffy_206.jpg,703,678,hand,389.57313416252487,399.63880559241767,441.4268658374753,442.36119440758233
Buffy_207.jpg,688,672,hand,172.64522494085264,422.3958624249283,222.3547750591474,469.60413757507166
Buffy_207.jpg,688,672,hand,437.84785010589053,398.1199274705922,477.15214989410936,440.8800725294078
Buffy_208.jpg,583,603,hand,148.09587752310114,381.0558304166016,199.9041224768988,428.9441695833984
Buffy_208.jpg,583,603,hand,315.91026053997143,402.4666709615703,364.08973946002857,450.5333290384297
Buffy_209.jpg,528,643,hand,174.62379273140198,470.17597173610034,207.37620726859805,517.8240282638998
Buffy_209.jpg,528,643,hand,321.96418725997097,455.4903581084538,362.03581274002903,514.5096418915464
Buffy_21.jpg,584,753,hand,197.51078705725584,527.4604314822902,226.48921294274416,578.5395685177098
Buffy_21.jpg,584,753,hand,338.7030801672748,547.6672070468903,375.2969198327252,609.3327929531097
Buffy_210.jpg,555,602,hand,143.01459813870906,400.15328438479224,194.98540186129094,457.84671561520787
Buffy_210.jpg,555,602,hand,317.69636271795343,417.33109371056213,366.3036372820466,485.668906289438
Buffy_211.jpg,529,603,hand,155.5312701487992,420.0816775101455,185.46872985120078,465.9183224898547
Buffy_211.jpg,529,603,hand,337.6086779753481,424.29046952876786,370.391322024652,474.7095304712323
Buffy_212.jpg,745,778,hand,218.09936593388588,409.81529969948116,273.9006340661141,447.1847003005186
Buffy_212.jpg,745,778,hand,413.67438240668633,498.4928091604342,459.32561759331367,556.5071908395655
Buffy_213.jpg,641,698,hand,338.66849427944055,436.24433492850613,403.3315057205594,499.7556650714939
Buffy_213.jpg,641,698,hand,394.73092515877266,428.1927754763181,442.2690748412273,466.807224523682
Buffy_214.jpg,657,728,hand,243.97276701682327,464.86846945955693,294.02723298317676,528.131530540443
Buffy_214.jpg,657,728,hand,357.5915420947562,443.6820894691812,403.4084579052438,503.3179105308188
Buffy_215.jpg,608,688,hand,187.5026991902699,476.7300539838054,215.4973008097301,527.2699460161946
Buffy_215.jpg,608,688,hand,391.58256958190617,445.50917439798957,422.41743041809383,484.49082560201043
Buffy_216.jpg,492,610,hand,146.3167451460048,300.236010347687,191.6832548539952,351.763989652313
Buffy_216.jpg,492,610,hand,176.1169520983907,302.04064072215294,248.8830479016093,364.9593592778471
Buffy_217.jpg,486,584,hand,173.60663327177718,304.3328645646652,225.39336672822287,350.6671354353348
Buffy_217.jpg,486,584,hand,220.27063982251588,304.2967649087233,273.7293601774841,350.7032350912767
Buffy_218.jpg,466,570,hand,178.99084366739427,293.28551692972565,232.00915633260576,333.71448307027435
Buffy_218.jpg,466,570,hand,224.90040541280902,284.3156652857908,274.09959458719106,338.6843347142092
Buffy_219.jpg,473,576,hand,189.9862258692196,314.465564673049,245.0137741307804,357.534435326951
Buffy_219.jpg,473,576,hand,242.0087871143305,311.92984156805016,287.9912128856695,357.07015843194984
Buffy_22.jpg,609,765,hand,194.5239946868188,528.1954623693623,225.47600531318125,596.8045376306376
Buffy_22.jpg,609,765,hand,381.0088230580528,561.3285804294496,419.9911769419472,614.6714195705501
Buffy_220.jpg,475,592,hand,284.50443568272203,399.6539598893005,312.495564317278,439.3460401106994
Buffy_221.jpg,505,582,hand,293.3616493279423,315.3218414963757,343.6383506720577,355.6781585036244
Buffy_222.jpg,632,705,hand,211.8648648648649,490.81081081081084,254.13513513513516,536.1891891891892
Buffy_222.jpg,632,705,hand,404.8081190870422,467.13219980153093,441.1918809129578,518.867800198469
Buffy_223.jpg,624,705,hand,195.17701835410722,485.6265527531161,232.82298164589275,530.3734472468839
Buffy_223.jpg,624,705,hand,398.83570644681527,487.0081151015489,435.16429355318473,536.9918848984511
Buffy_224.jpg,634,734,hand,179.39024390243907,504.48780487804885,219.609756097561,551.5121951219512
Buffy_224.jpg,634,734,hand,407.19277547631805,509.7309251587727,447.80722452368195,563.2690748412274
Buffy_225.jpg,623,724,hand,178.269630496631,492.50692841057565,215.730369503369,535.4930715894243
Buffy_225.jpg,623,724,hand,399.21856794493385,493.6543131012775,441.78143205506615,552.3456868987225
Buffy_226.jpg,516,580,hand,194.77679690401135,337.5949424800179,239.22320309598868,379.4050575199821
Buffy_226.jpg,516,580,hand,266.427287178318,335.2980199397722,325.57271282168205,378.7019800602278
Buffy_227.jpg,501,577,hand,224.0,339.5,262.0,366.5
Buffy_227.jpg,501,577,hand,246.21885850582714,324.7895779026789,289.78114149417286,359.2104220973211
Buffy_228.jpg,517,587,hand,236.05185694353167,328.64130475564565,287.9481430564683,362.35869524435424
Buffy_228.jpg,517,587,hand,254.50917439798957,325.5825695819061,302.49082560201043,357.4174304180938
Buffy_229.jpg,513,577,hand,229.04521106841798,325.64227563418956,273.954788931582,358.3577243658103
Buffy_229.jpg,513,577,hand,265.2946508119925,323.7738484141853,314.7053491880075,359.22615158581453
Buffy_23.jpg,591,757,hand,201.5089167777232,532.5094151555536,230.49108322227684,588.4905848444464
Buffy_23.jpg,591,757,hand,364.74457448295294,538.4419354265348,402.25542551704706,600.5580645734652
Buffy_230.jpg,473,578,hand,230.5894416905606,361.32056859600516,285.4105583094394,415.67943140399484
Buffy_230.jpg,473,578,hand,205.28725405976203,341.77536354133986,249.71274594023797,376.22463645866014
Buffy_231.jpg,491,579,hand,245.89421270268002,368.52142051971384,302.10578729732,417.47857948028616
Buffy_231.jpg,491,579,hand,188.4709948496127,348.5103686651242,240.5290051503873,377.4896313348758
Buffy_232.jpg,489,584,hand,275.67286552134465,357.702088693398,320.32713447865535,391.2979113066021
Buffy_233.jpg,471,582,hand,171.44791502180655,297.97568841329064,222.55208497819348,336.02431158670936
Buffy_234.jpg,613,692,hand,230.97762737772206,434.65234069296565,268.02237262227794,466.34765930703435
Buffy_234.jpg,613,692,hand,410.3473886592969,494.57341607863896,464.65261134070323,564.426583921361
Buffy_235.jpg,557,627,hand,214.0442863904048,277.1118862010914,271.95571360959514,342.8881137989085
Buffy_235.jpg,557,627,hand,271.66022486479244,367.08122274580967,331.33977513520756,415.9187772541902
Buffy_236.jpg,577,632,hand,219.82387838383625,270.92311621997607,277.1761216161638,334.07688378002393
Buffy_236.jpg,577,632,hand,362.5014161962863,428.4099921249094,410.4985838037137,478.5900078750905
Buffy_237.jpg,558,599,hand,190.2513138494447,269.8162582437171,242.7486861505553,328.1837417562829
Buffy_238.jpg,508,590,hand,172.38830001165005,261.4809338513515,230.61169998834995,339.51906614864834
Buffy_238.jpg,508,590,hand,239.35407160392884,313.0557876531884,306.64592839607116,377.94421234681147
Buffy_239.jpg,628,690,hand,206.8620077275184,460.894656371959,246.13799227248148,522.1053436280413
Buffy_239.jpg,628,690,hand,396.21461062788677,458.6659697043685,441.78538937211334,526.3340302956317
Buffy_24.jpg,570,745,hand,197.5077497136122,524.5426355835123,226.4922502863878,584.4573644164877
Buffy_24.jpg,570,745,hand,349.5382843734307,523.9840214621457,380.4617156265693,579.0159785378543
Buffy_240.jpg,650,699,hand,202.50259440763423,488.735344988385,230.4974055923658,540.264655011615
Buffy_240.jpg,650,699,hand,415.9,423.20000000000005,468.0999999999999,471.8
Buffy_241.jpg,590,685,hand,210.77776742842605,452.555441712686,246.22223257157404,482.444558287314
Buffy_241.jpg,590,685,hand,371.66354409362657,468.51713070827844,416.33645590637354,524.4828692917215
Buffy_242.jpg,600,658,hand,181.57820485786104,452.54899511976873,216.42179514213896,529.4510048802313
Buffy_242.jpg,600,658,hand,392.2515324565353,456.3499240320011,445.7484675434647,522.6500759679989
Buffy_243.jpg,638,734,hand,255.99938798992503,458.6734739927723,315.000612010075,523.3265260072277
Buffy_244.jpg,577,731,hand,262.53646099032335,503.8381330695253,322.4635390096766,564.1618669304746
Buffy_244.jpg,577,731,hand,314.8034659048885,512.1536887245837,352.1965340951114,568.8463112754162
Buffy_245.jpg,559,746,hand,278.1775430164984,525.7388262726986,330.8224569835017,579.2611737273016
Buffy_245.jpg,559,746,hand,311.9030762480381,512.7257690620096,350.09692375196204,567.2742309379906
Buffy_246.jpg,546,747,hand,255.42384550288065,519.0543073017284,311.5761544971193,587.9456926982716
Buffy_246.jpg,546,747,hand,287.24929324446686,518.5649715632928,328.75070675553314,573.4350284367072
Buffy_247.jpg,526,589,hand,185.15328438479213,408.014598138709,221.84671561520776,444.9854018612909
Buffy_247.jpg,526,589,hand,292.05768462396725,357.4640371345674,340.94231537603264,405.5359628654325
Buffy_248.jpg,561,576,hand,194.60446195364193,388.6156168377468,231.39553804635804,427.3843831622532
Buffy_248.jpg,561,576,hand,340.107287863045,368.8139101585418,385.892712136955,415.1860898414582
Buffy_249.jpg,573,571,hand,182.91890986609482,377.4927012088488,225.08109013390515,415.5072987911512
Buffy_249.jpg,573,571,hand,343.2919180438921,391.44427250630093,387.7080819561079,453.55572749369907
